index,player_id,first_name,last_name,position,team_id,club,calendar,number_of_matches,total_appearances,starter,sub_in,sub_out,match_id,season_day,match_date,minutes_played,match_rate,goals,sub,accurate_back_zone_pass,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_long_balls,accurate_pass,att_pen_goal,att_pen_miss,att_pen_post,att_pen_target,big_chance_created,big_chance_missed,clean_sheet,duel_lost,duel_won,error_lead_to_goal,failed_cross,fouls,goal_assist,goals_conceded,interception_won,lost_contest,own_goals,percentage_pass,poss_lost_ctrl,red_card,shot_off_target,total_back_zone_pass,total_contest,total_cross_nocorner,total_fwd_zone_pass,total_long_balls,total_pass,total_scoring_att,total_tackle,touches,was_fouled,won_contest,yellow_card,penalty_save,penalty_faced,saves,dive_save,stand_save
0,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919144,26,2/3/18,90,7,1,0,10,0,5,1,15,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,1,4,0,0,10,0,0,7,1,17,3,1,25,0,0,0,0,0,0,0,0
1,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919161,27,2/10/18,90,4,0,0,6,0,4,0,10,0,0,0,0,0,0,0,10,1,0,2,1,0,1,1,0,0,1,10,0,0,8,0,2,12,0,18,0,0,23,0,0,0,0,0,0,0,0
2,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919164,28,3/1/18,90,2,0,0,6,0,5,0,11,0,0,0,1,0,1,0,4,2,0,2,0,0,3,0,0,0,1,12,0,1,9,2,2,13,1,20,2,0,27,0,2,0,0,0,0,0,0
3,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919173,29,3/4/18,90,6,1,0,8,0,7,0,15,0,0,0,0,0,0,0,7,4,0,0,0,0,2,0,0,0,1,8,0,0,9,1,0,12,0,21,2,1,29,1,1,0,0,0,0,0,0
4,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919184,30,3/11/18,90,7,1,0,3,0,5,0,8,0,0,0,0,0,2,1,7,2,0,0,0,1,0,0,1,0,1,6,0,2,4,2,0,6,0,10,4,0,24,1,1,0,0,0,0,0,0
5,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919196,31,5/9/18,90,6,1,0,6,0,9,1,15,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,1,7,0,1,8,1,0,12,1,20,6,0,34,1,1,0,0,0,0,0,0
6,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919203,32,4/1/18,90,7,2,0,7,0,10,1,17,1,0,0,0,0,1,1,3,4,0,3,0,0,0,0,0,0,1,8,0,0,8,2,3,15,2,20,4,1,36,1,2,0,0,0,0,0,0
7,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919214,33,4/8/18,71,7,1,0,3,1,18,0,20,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,8,0,0,3,0,3,25,0,25,2,0,31,0,0,0,0,0,0,0,0
8,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919228,34,4/15/18,90,6,0,0,7,0,25,2,32,0,0,0,0,1,0,0,6,7,0,2,0,1,2,3,2,0,1,25,0,1,11,4,2,40,4,49,3,1,71,2,2,0,0,0,0,0,0
9,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919247,36,4/29/18,90,3,0,0,11,1,6,0,16,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,1,11,0,0,14,0,1,11,0,24,1,0,32,0,0,0,0,0,0,0,0
10,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919254,37,5/6/18,90,8,2,0,7,0,24,0,31,0,0,0,0,0,0,1,1,3,0,3,0,1,0,1,0,0,1,17,0,0,9,2,3,37,0,43,2,0,59,1,2,0,0,0,0,0,0
11,54694,Pierre-Emerick,Aubameyang,4,3,Arsenal,2017,38,13,12,1,0,919265,38,5/13/18,67,6,1,0,7,0,12,1,19,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,14,0,0,11,0,0,20,3,31,1,1,39,0,0,0,0,0,0,0,0
12,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918893,1,8/11/17,90,7,1,0,6,1,14,0,19,0,0,0,0,1,0,0,7,7,0,1,2,0,3,0,0,0,1,8,0,0,7,1,2,16,0,21,3,3,40,2,1,0,0,0,0,0,0
13,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918909,2,8/19/17,78,4,0,0,7,0,22,1,29,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,14,0,0,7,0,1,32,1,38,0,0,48,0,0,0,0,0,0,0,0
14,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918923,4,9/9/17,75,7,1,0,5,0,11,0,16,0,0,0,0,0,1,0,6,4,0,0,0,0,0,1,0,0,1,5,0,0,6,1,0,11,0,17,2,1,28,0,1,0,0,0,0,0,0
15,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918934,5,9/17/17,66,3,0,0,0,0,8,0,8,0,0,0,0,0,1,0,8,2,0,0,2,0,0,0,1,0,1,11,0,1,0,1,0,15,0,15,2,0,23,0,0,0,0,0,0,0,0
16,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918943,6,9/25/17,83,7,2,0,3,0,12,0,15,1,0,0,0,0,1,0,3,8,0,0,0,0,0,0,0,0,1,10,0,1,3,4,0,18,0,21,4,0,39,2,4,0,0,0,0,0,0
17,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918954,7,10/1/17,71,6,0,0,3,0,12,0,15,0,0,0,0,0,0,0,7,3,0,0,2,0,0,0,0,0,1,9,0,1,4,0,0,15,0,19,4,0,31,2,0,0,0,0,0,0,0
18,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918972,8,10/14/17,68,4,0,0,6,0,9,0,15,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,1,14,0,0,7,1,2,20,2,25,0,2,33,1,1,0,0,0,0,0,0
19,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918974,9,10/22/17,77,7,1,0,6,0,9,0,15,0,0,0,0,0,1,0,6,6,0,1,2,0,1,0,1,0,1,11,0,1,8,2,1,15,0,22,4,1,37,3,1,0,0,0,0,0,0
20,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,918984,10,10/28/17,81,4,0,0,3,0,15,0,18,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,1,7,0,0,3,1,0,21,0,24,1,1,28,0,0,0,0,0,0,0,0
21,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919004,12,11/18/17,73,6,0,0,6,0,10,0,16,0,0,0,0,1,0,0,5,4,0,0,1,1,0,0,0,0,1,8,0,1,7,1,0,14,0,21,1,0,31,1,1,0,0,0,0,0,0
22,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919013,13,11/26/17,79,6,0,0,9,1,15,0,23,0,0,0,0,1,0,0,6,3,0,0,2,0,0,0,0,0,1,6,0,0,11,2,1,18,0,28,2,0,36,0,2,0,0,0,0,0,0
23,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919034,15,12/2/17,90,6,1,0,5,0,16,0,21,0,0,0,0,0,3,0,10,9,0,1,0,0,3,0,1,0,1,23,0,0,6,5,1,29,2,34,7,2,63,1,4,0,0,0,0,0,0
24,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919049,16,12/10/17,72,4,0,0,2,0,17,0,19,0,0,0,0,0,1,0,5,5,0,0,1,0,1,0,1,0,1,9,0,1,2,3,0,19,0,21,2,2,35,1,2,0,0,0,0,0,0
25,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919064,18,12/16/17,73,4,0,0,3,0,16,0,19,0,0,0,0,0,1,0,6,3,0,0,1,0,0,0,1,0,1,12,0,2,3,2,0,24,0,27,4,1,38,0,1,0,0,0,0,0,0
26,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919073,19,12/22/17,90,6,0,0,5,0,8,0,13,0,0,0,0,1,0,0,19,6,0,1,0,1,3,1,3,0,1,19,0,0,5,3,1,17,0,21,2,1,40,3,0,0,0,0,0,0,0
27,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919085,20,12/28/17,75,7,0,0,6,0,13,0,19,0,0,0,0,0,0,0,2,2,0,2,0,1,1,0,0,0,1,7,0,1,6,1,2,19,0,23,2,0,31,1,1,0,0,0,0,0,0
28,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919102,21,12/31/17,90,4,0,0,3,0,14,0,17,0,0,0,0,0,0,0,4,2,0,0,2,0,1,0,0,0,1,16,0,1,3,1,0,22,1,25,3,0,41,1,1,0,0,0,0,0,0
29,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919103,22,1/3/18,80,4,0,0,6,0,13,0,19,0,0,0,0,0,1,0,6,6,0,0,2,0,1,1,0,0,1,14,0,0,8,0,0,16,0,24,3,2,41,2,0,0,0,0,0,0,0
30,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919113,23,1/14/18,90,4,0,0,10,0,20,1,30,0,0,0,0,0,0,0,15,3,0,0,0,0,2,2,0,0,1,17,0,0,11,0,0,26,3,37,0,1,54,1,0,0,0,0,0,0,0
31,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919123,24,1/20/18,90,7,1,0,7,0,23,2,30,0,0,0,0,0,1,0,2,5,0,0,1,0,1,0,0,0,1,8,0,0,7,1,0,28,2,35,5,3,51,0,1,0,0,0,0,0,0
32,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919134,25,1/30/18,90,4,0,0,6,1,16,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,11,0,0,6,0,1,22,0,27,0,0,39,0,0,0,0,0,0,0,0
33,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919228,34,4/15/18,90,6,1,0,12,0,21,2,33,0,0,0,0,0,0,0,5,5,0,0,1,0,2,0,0,0,1,11,0,2,12,0,0,27,2,39,3,2,52,2,0,0,0,0,0,0,0
34,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919234,35,4/22/18,90,8,2,0,4,1,21,1,24,0,0,0,0,0,0,0,6,3,0,0,3,0,1,0,0,0,1,10,0,0,5,2,1,27,1,31,3,0,42,0,2,0,0,0,0,0,0
35,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919254,37,5/6/18,72,7,1,0,4,0,16,0,20,0,0,0,0,1,0,0,6,3,0,1,1,1,0,1,0,0,1,11,0,1,4,1,1,21,0,24,2,1,37,0,1,0,0,0,0,0,0
36,59966,Alexandre,Lacazette,4,3,Arsenal,2017,38,33,26,6,1,919265,38,5/13/18,90,4,0,0,12,0,19,0,31,0,0,0,0,0,1,1,5,4,0,0,1,0,0,1,0,0,1,9,0,0,13,3,0,23,0,36,1,0,45,0,3,0,0,0,0,0,0
37,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920548,3,8/20/17,90,4,0,0,6,0,20,1,26,0,0,0,0,0,0,0,10,7,0,2,2,0,2,0,1,0,1,14,0,1,6,1,2,28,2,32,2,1,52,3,0,1,0,0,0,0,0
38,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920559,4,8/27/17,89,4,0,0,5,0,10,0,15,0,0,0,0,0,0,0,9,4,0,0,2,0,1,1,2,0,1,8,0,1,5,4,0,12,1,17,1,1,31,0,2,1,0,0,0,0,0
39,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920569,5,9/8/17,89,4,0,0,8,0,7,0,15,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,15,0,1,9,2,0,10,0,19,1,0,40,3,2,0,0,0,0,0,0
40,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920581,6,9/16/17,76,3,0,0,4,0,12,0,16,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,8,0,0,4,0,0,15,0,19,0,0,27,0,0,0,0,0,0,0,0
41,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920590,7,9/22/17,90,4,0,0,15,1,26,2,40,0,0,0,0,0,0,0,8,9,0,3,1,0,4,2,1,0,1,14,0,0,15,1,4,31,2,42,1,1,66,4,0,0,0,0,0,0,0
42,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920598,8,11/20/17,90,4,0,0,7,0,20,1,27,0,0,0,0,0,0,0,5,10,0,0,0,0,3,0,0,0,1,8,0,1,7,4,0,24,3,31,1,1,49,5,4,0,0,0,0,0,0
43,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920612,9,10/14/17,90,3,0,0,6,0,20,1,26,0,0,0,0,0,1,0,11,4,0,1,3,1,2,0,1,0,1,18,0,3,6,1,1,28,1,33,3,0,49,2,0,1,0,0,0,0,0
44,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920625,10,10/21/17,90,3,0,0,6,0,8,2,14,0,0,0,0,0,1,0,11,7,0,0,1,0,1,0,3,0,1,13,0,1,6,5,0,10,2,16,2,0,37,5,2,0,0,0,0,0,0
45,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920632,11,10/29/17,90,5,0,0,3,0,20,1,23,0,0,0,0,0,0,0,6,5,0,1,2,0,1,0,2,0,1,11,0,1,3,4,1,25,2,27,2,1,44,2,2,0,0,0,0,0,0
46,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920640,12,11/5/17,90,8,2,0,8,0,16,2,24,1,0,0,0,0,0,1,4,4,0,0,1,0,0,0,1,0,1,6,0,2,8,2,0,19,2,27,4,1,41,1,1,0,0,0,0,0,0
47,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920653,13,11/17/17,82,7,1,0,7,0,7,2,14,0,0,0,0,0,0,0,5,7,0,1,1,0,1,0,0,0,1,9,0,0,7,2,1,10,2,16,1,1,33,3,2,0,0,0,0,0,0
48,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920663,14,11/25/17,90,4,0,0,8,0,19,3,27,0,0,0,0,0,0,0,13,6,0,1,1,0,3,0,1,0,1,20,0,0,8,3,1,26,4,33,2,1,59,3,2,1,0,0,0,0,0
49,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920680,16,12/2/17,82,7,1,0,1,0,15,1,16,0,0,0,0,0,0,0,8,6,0,2,1,0,0,0,1,0,1,14,0,1,5,1,2,19,2,22,3,4,43,1,0,0,0,0,0,0,0
50,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920696,17,12/9/17,76,3,0,0,7,0,15,0,22,0,0,0,0,0,0,0,11,3,0,1,1,0,2,0,0,0,1,18,0,1,9,0,1,23,1,29,1,1,45,2,0,0,0,0,0,0,0
51,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920699,18,12/16/17,90,3,0,0,8,1,26,1,33,0,0,0,0,0,1,0,7,4,0,0,1,0,3,1,1,0,1,15,0,0,9,1,1,33,4,41,1,1,61,3,0,0,0,0,0,0,0
52,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920718,20,1/13/18,90,6,1,0,8,2,22,0,28,0,0,0,0,0,1,1,8,6,0,1,1,0,0,0,2,0,1,20,0,2,9,2,3,28,1,34,4,1,63,3,0,0,0,0,0,0,0
53,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920732,21,1/17/18,80,5,0,0,6,1,15,0,20,0,0,0,0,0,0,0,8,7,0,1,1,0,0,0,3,0,1,14,0,0,6,7,2,20,1,24,0,1,46,0,4,0,0,0,0,0,0
54,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920747,22,1/20/18,90,3,0,0,7,0,12,1,19,0,0,0,0,0,0,0,8,7,0,0,1,0,1,0,1,0,1,19,0,3,8,4,0,18,1,25,4,0,49,2,3,0,0,0,0,0,0
55,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920752,23,1/28/18,90,6,0,0,3,1,23,0,25,0,0,0,0,1,0,0,8,9,0,3,1,1,1,0,0,0,1,21,0,0,4,3,4,36,0,35,0,3,57,3,3,0,0,0,0,0,0
56,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920781,26,2/18/18,90,6,1,0,1,1,12,1,11,0,0,0,0,0,0,0,13,5,0,4,1,0,2,1,1,0,1,23,0,1,2,2,5,20,2,15,3,2,49,1,1,0,0,0,0,0,0
57,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920791,27,2/24/18,90,5,1,0,5,0,20,2,25,0,0,0,0,0,0,0,8,5,0,3,0,0,2,0,1,0,1,20,0,1,5,3,3,34,2,35,4,0,59,3,2,0,0,0,0,0,0
58,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920805,28,3/2/18,90,5,0,0,5,0,22,0,27,0,0,0,0,0,0,0,10,11,0,1,0,0,2,2,5,0,1,15,0,1,5,12,1,27,0,31,3,1,59,3,7,0,0,0,0,0,0
59,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920811,29,3/10/18,90,5,1,0,8,0,11,1,19,0,0,0,0,0,0,0,9,3,0,1,0,0,1,0,0,0,1,14,0,0,8,1,1,17,3,23,1,1,41,1,1,0,0,0,0,0,0
60,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920823,30,3/16/18,90,4,0,0,3,0,30,0,33,0,0,0,0,0,0,0,5,6,0,0,0,0,2,0,1,0,1,17,0,1,3,1,0,36,0,39,2,2,59,2,0,0,0,0,0,0,0
61,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920831,31,4/1/18,90,4,0,0,9,0,28,3,37,0,0,0,0,0,0,0,11,8,0,2,1,0,1,0,3,0,1,22,0,2,9,7,2,41,4,48,3,0,69,2,4,0,0,0,0,0,0
62,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920840,32,4/7/18,90,4,0,0,5,0,10,1,15,0,0,0,0,0,0,0,12,5,0,2,2,0,2,1,1,0,1,13,0,0,6,1,2,16,2,20,0,3,40,2,0,0,0,0,0,0,0
63,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920850,33,4/14/18,77,7,1,0,4,1,9,0,12,0,0,0,0,1,0,0,7,9,0,0,1,1,0,0,3,0,1,16,0,0,5,6,1,14,0,18,1,1,45,4,3,0,0,0,0,0,0
64,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920870,35,4/28/18,90,8,1,0,6,0,19,1,25,0,0,0,0,3,0,0,17,8,0,0,0,1,1,1,4,0,1,21,0,2,6,7,0,25,3,31,3,2,62,2,3,0,0,0,0,0,0
65,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920887,36,5/6/18,90,8,2,0,4,0,18,0,22,0,0,0,0,0,1,0,5,9,0,1,1,0,2,0,0,0,1,9,0,0,4,4,1,23,1,26,4,0,45,5,4,1,0,0,0,0,0
66,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920892,37,5/12/18,90,6,0,0,7,0,34,1,41,0,0,0,0,1,1,0,6,10,0,0,0,0,1,1,1,0,1,12,0,3,7,7,0,38,2,45,4,0,69,4,6,0,0,0,0,0,0
67,195735,Nicolas,Pépé,4,3,Arsenal,2017,38,38,31,5,2,920905,38,5/19/18,90,2,0,0,6,1,48,1,53,0,0,0,0,0,0,0,10,6,0,0,1,0,5,0,2,0,1,27,0,1,7,5,1,59,1,65,2,0,91,3,3,0,0,0,0,0,0
68,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,942804,1,8/21/17,90,4,0,0,11,0,15,1,26,0,0,0,0,0,1,0,5,1,0,0,2,0,1,0,0,0,1,7,0,0,13,0,0,18,1,31,2,0,36,0,0,0,0,0,0,0,0
69,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,942814,2,8/26/17,90,4,0,0,5,0,5,0,10,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,1,9,0,0,8,1,0,8,0,16,2,0,24,1,0,0,0,0,0,0,0
70,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,942827,3,9/11/17,90,3,0,0,10,0,4,0,14,0,0,0,0,0,1,0,8,2,0,0,4,0,3,2,0,0,1,5,0,1,11,0,0,6,1,17,2,1,25,0,0,1,0,0,0,0,0
71,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,942837,4,9/16/17,90,4,0,0,11,0,8,0,19,0,0,0,0,0,0,0,8,4,0,0,3,0,1,0,2,0,1,11,0,1,13,3,0,11,0,24,2,0,33,0,1,0,0,0,0,0,0
72,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,942850,6,9/23/17,87,4,0,0,9,0,1,0,10,0,0,0,0,0,0,0,8,4,0,0,1,0,3,0,1,0,1,14,0,0,9,1,0,10,0,19,2,0,28,0,0,1,0,0,0,0,0
73,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,942939,15,12/10/17,86,6,1,0,8,0,10,0,18,1,0,0,1,0,1,0,7,6,0,1,0,0,0,0,1,0,1,11,0,0,10,3,1,14,0,23,2,2,39,1,2,0,0,0,0,0,0
74,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,942953,16,12/18/17,90,4,0,0,6,0,8,1,14,0,0,0,0,0,0,0,4,4,0,0,2,0,2,0,0,0,1,4,0,2,7,0,0,10,1,17,3,1,24,1,0,0,0,0,0,0,0
75,83091,,Borja Bastón,4,7,Aston Villa,2017,38,25,8,12,5,943004,21,1/27/18,60,4,0,0,5,0,9,0,14,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,1,4,0,0,5,1,0,10,0,15,0,0,21,0,0,0,0,0,0,0,0
76,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,918997,11,11/4/17,75,4,0,0,2,1,9,0,10,0,0,0,0,0,1,0,10,2,0,1,2,0,0,1,2,0,1,5,0,1,2,2,2,10,0,10,2,0,22,2,0,0,0,0,0,0,0
77,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919003,12,11/18/17,90,8,3,0,7,0,9,0,16,0,0,0,0,0,0,1,7,5,0,0,3,0,0,0,0,0,1,19,0,1,10,0,0,16,0,26,5,0,46,3,0,0,0,0,0,0,0
78,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919020,13,11/25/17,79,4,0,0,3,0,2,0,5,0,0,0,0,0,0,0,9,4,0,0,2,0,0,0,1,0,1,9,0,0,3,1,0,5,0,8,2,0,19,3,0,0,0,0,0,0,0
79,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919023,14,11/29/17,90,4,0,0,2,0,10,0,12,0,0,0,0,0,0,0,10,3,0,3,2,0,2,0,1,0,1,18,0,2,3,2,3,19,0,19,2,1,37,1,1,0,0,0,0,0,0
80,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919056,17,12/13/17,71,4,0,0,3,0,7,0,10,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,1,0,1,3,0,0,4,2,1,8,0,11,0,0,17,1,1,0,0,0,0,0,0
81,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919078,19,12/23/17,72,3,0,0,5,0,2,0,7,0,0,0,0,0,0,0,10,3,0,1,0,0,2,0,0,0,1,9,0,0,7,0,1,4,2,10,0,0,19,2,0,0,0,0,0,0,0
82,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919083,20,12/26/17,90,7,1,0,1,1,12,1,12,0,0,0,0,1,0,0,7,7,0,0,2,0,3,0,0,0,1,10,0,2,1,2,1,17,2,17,4,0,34,3,2,0,0,0,0,0,0
83,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919093,21,12/30/17,85,5,0,0,0,0,13,0,13,0,0,0,0,0,1,0,8,4,0,0,3,0,1,0,1,0,1,6,0,2,2,3,0,14,0,16,5,0,29,2,2,0,0,0,0,0,0
84,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919104,22,1/1/18,90,7,1,0,0,0,9,0,9,0,0,0,0,0,0,0,11,4,0,0,0,0,2,0,2,0,1,12,0,1,2,3,0,11,1,13,5,0,31,3,1,0,0,0,0,0,0
85,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919113,23,1/14/18,89,7,1,0,5,0,11,0,16,0,0,0,0,0,0,0,14,1,0,1,2,1,1,0,1,0,1,10,0,0,6,1,1,14,0,19,1,0,31,0,0,0,0,0,0,0,0
86,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919132,24,1/20/18,90,4,0,0,5,0,12,2,17,0,0,0,0,0,0,0,11,5,0,0,3,0,1,1,1,0,1,17,0,0,7,3,0,22,3,29,0,1,42,1,2,0,0,0,0,0,0
87,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919136,25,1/31/18,89,8,1,0,5,1,16,0,20,0,0,0,0,1,0,0,10,4,0,0,4,1,0,0,1,0,1,14,0,0,5,3,1,24,0,28,2,1,43,1,2,0,0,0,0,0,0
88,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919143,26,2/3/18,90,4,0,0,2,0,10,0,12,0,0,0,0,0,0,0,7,2,0,0,3,0,1,1,1,0,1,8,0,1,2,1,0,12,0,14,3,0,26,1,0,0,0,0,0,0,0
89,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919155,27,2/11/18,90,3,0,0,7,0,8,1,15,0,0,0,0,0,0,0,6,1,0,1,1,0,4,1,1,0,1,15,0,0,8,1,1,14,1,21,0,0,36,0,0,0,0,0,0,0,0
90,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919163,28,2/24/18,73,4,0,0,3,0,8,0,11,0,0,0,0,0,0,0,10,2,0,1,2,0,2,1,0,0,1,8,0,0,4,0,1,10,0,13,2,1,24,1,0,0,0,0,0,0,0
91,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919176,29,3/3/18,77,4,0,0,0,0,12,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,8,0,0,1,1,0,15,0,16,0,0,26,2,1,0,0,0,0,0,0
92,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919183,30,3/11/18,90,4,0,0,4,0,7,0,11,0,0,0,0,0,0,0,14,4,0,0,2,0,4,0,1,0,1,17,0,0,6,3,0,13,0,19,1,0,34,1,2,0,0,0,0,0,0
93,75115,,Callum Wilson,4,91,Bournemouth,2017,38,29,23,5,1,919193,31,3/17/18,73,4,0,0,2,0,3,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,5,0,1,3,0,0,6,0,9,1,0,11,0,0,0,0,0,0,0,0
